system:index,AMOSTRAS,AMOSTRA_AM,BioNB,CARTA_2,CLASS_2022,DECLIVIDAD,LAT,LON,NEW_PROB,NEW_WEIGHT,PESO_VOT,PROB_AMOS2,StateNB,TARGETID,VAL_PESO,classification,reference,year,.geo
00000000000000004fa0_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.19341885,-43.6575321,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,3426,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fa4_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.25136019,-43.2231068,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,3831,1,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fb0_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.39257535,-43.3988173,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,3757,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fc5_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.09047192,-42.7347826,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16723,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fc9_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.11337896,-42.690316,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16727,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fcc_0,,0,4,SA-23-Z,PASTAGEM,D1,-3.28612499,-43.5394935,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,2095,0.5,21,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fd1_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-2.73716452,-43.3858816,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16745,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fd7_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.21282246,-42.9606191,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16765,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fdb_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-2.9169174,-42.3822837,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16778,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fe1_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.0214813,-43.5378765,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16790,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fea_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.27884863,-42.9452579,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,2444,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fed_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-2.66871289,-43.4325041,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16824,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fef_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.17805766,-42.4466929,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16830,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004ff4_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-2.7331221,-43.1064157,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,2433,0.3333333333333333,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004ffa_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.39068889,-43.3600101,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16862,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004ffe_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-2.97997914,-42.9099541,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,15473,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005003_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.97791759,-43.1271667,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,11990,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005007_0,,0,4,SA-23-Z,PASTAGEM,D1,-3.78873239,-43.0355386,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,3303,0.5,21,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000500a_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.18371704,-43.2980263,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,13226,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000500e_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.80921398,-43.3834561,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,576,0.5,15,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000500f_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.82134123,-42.9517258,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16903,1,21,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005010_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.26321795,-42.9247763,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,2795,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000501b_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.75262011,-42.8153615,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16589,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000501f_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-2.68245712,-42.8487788,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16929,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000503b_0,,0,4,SA-23-Z,PASTAGEM,D2,-3.41925531,-43.1616621,1.0946847778015985E-5,55301.69792534376,4.689797080854935E-6,1.4069391242564806E-5,21.0,16982,0.3333333333333333,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000503c_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-2.72557625,-43.062488,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,16984,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000503d_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.18695098,-42.9722074,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,11817,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005047_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.27157228,-43.3654,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,13909,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000504d_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-2.89859177,-42.8194039,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,15965,0.5,12,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005052_0,,0,4,SA-23-Z,PASTAGEM,D2,-3.8032851,-43.0182909,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,13378,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000505b_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.3898804,-43.0048162,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17048,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000505e_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.93937986,-43.3484218,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17058,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005066_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.20500712,-42.5162225,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17071,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000506c_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-2.66520946,-42.8121276,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,3002,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005071_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.03226109,-43.0910545,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,3085,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000507a_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-2.99614881,-43.7696418,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17117,0.5,21,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005083_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.0268712,-43.0781187,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,13030,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000509a_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-2.88781199,-42.7797882,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17167,0.5,12,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000509c_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.83077354,-43.2080151,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17171,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000509d_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.13062661,-43.6039027,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17173,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050ab_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-2.76734791,-42.5253853,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,13362,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050ac_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.31684737,-43.4397805,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17200,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050af_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.1661999,-42.4351047,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17205,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050b1_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.29986921,-42.7560727,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17207,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050b7_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-2.8724508,-43.8030592,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17220,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050b9_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-2.93497354,-42.8797707,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,12278,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050c5_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.31469141,-43.0686864,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17241,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050ca_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-2.81882138,-43.0597931,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,12479,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050d3_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.41763834,-42.5711994,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,1972,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050d8_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-2.82178582,-43.2648785,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17277,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050dc_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.07672769,-42.6288713,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,370,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050df_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-2.93659051,-42.7132231,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17291,0.5,12,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050e2_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.81029195,-43.3333301,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17299,0.5,15,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050e5_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-2.83903347,-42.9568462,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17302,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050eb_0,,0,4,SA-23-Z,LAVOURA TEMPORÁRIA,D2,-3.28908943,-42.8466229,1.0946847778015985E-5,55301.69792534376,4.689797080854935E-6,1.4069391242564806E-5,21.0,17316,0.3333333333333333,41,19,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050f2_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.4944443,-43.5995908,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,13902,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050f8_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.3850295,-42.6304882,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,16425,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050f9_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.38637697,-43.012901,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17340,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050fb_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-2.96461795,-42.9075287,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17342,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005100_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-2.8773017,-43.4058242,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,2336,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005112_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D3,-3.92321019,-42.7964969,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,13463,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000511b_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D3,-3.26240946,-43.6149519,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17389,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005122_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D3,-3.88736741,-43.5241323,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17399,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005130_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D3,-3.37613618,-43.4993388,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,13307,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005132_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D3,-3.80732751,-42.8789622,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,743,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005136_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D3,-3.34568329,-42.8495873,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17429,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005146_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D3,-3.9625564,-43.2023557,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17454,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000514e_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D3,-3.84936867,-43.337103,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17467,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000565a_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.82753961,-42.0039133,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,22.0,16842,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005669_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.88925387,-42.2170835,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,22.0,12626,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000566f_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.93668492,-42.1995664,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,22.0,17290,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005676_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D3,-3.72647914,-42.5307752,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,22.0,17470,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005aae_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.70141614,-42.4394166,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,22.0,16981,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005aaf_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.51681235,-42.2596637,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,22.0,16993,0.5,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005ab2_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.60089466,-42.5876386,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,22.0,16446,0.5,15,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b74_0,,0,1,SA-23-Z,INFRAESTRUTURA URBANA,D1,-2.47683275,-44.1887059,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16838,0.5,24,24,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005102_0,,0,1,SA-23-Z,INFRAESTRUTURA URBANA,D2,-3.46291343,-43.9100485,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,13905,0.5,24,24,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005036_0,,0,4,SA-23-Z,LAVOURA TEMPORÁRIA,D1,-3.8679638,-43.0142485,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16972,0.3333333333333333,39,19,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b35_0,,0,1,SA-23-Z,MANGUE,D1,-2.39787083,-44.6996677,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16719,0.5,5,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b8d_0,,0,1,SA-23-Z,MANGUE,D1,-2.37792823,-43.7106225,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16890,0.5,5,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004ba4_0,Treinamento,1,1,SA-23-Z,"RIO, LAGO E OCEANO",D1,-2.90344268,-44.5924088,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16958,0.5,33,33,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bc4_0,,0,1,SA-23-Z,MANGUE,D2,-2.96973834,-44.53312,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17036,0.5,5,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bcf_0,,0,1,SA-23-Z,MANGUE,D2,-2.8225943,-44.3283041,1.0946847778015985E-5,55301.69792534376,4.689797080854935E-6,1.4069391242564806E-5,21.0,17063,0.3333333333333333,5,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c02_0,,0,1,SA-23-Z,MANGUE,D2,-3.06406145,-44.6290601,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17191,0.5,5,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c05_0,,0,1,SA-23-Z,MANGUE,D2,-3.25486361,-44.7487157,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17202,0.5,5,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c1b_0,,0,1,SA-23-Z,MANGUE,D2,-2.55795062,-43.8453698,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17266,0.5,5,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c3a_0,,0,1,SA-23-Z,MANGUE,D2,-2.24857083,-44.5220707,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17345,1,5,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c60_0,Treinamento,1,1,SA-23-Z,MANGUE,D6,-2.5188739,-43.787698,3.6443148688046647E-4,2744.0,1.8221574344023323E-4,3.6443148688046647E-4,21.0,17498,0.5,3,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000504b_0,,0,4,SA-23-Z,MANGUE,D2,-2.4245508,-43.3592016,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,14116,0.5,5,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b2e_0,Treinamento,1,1,SA-23-Z,PASTAGEM,D1,-3.49174936,-44.8602864,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16708,0.3333333333333333,11,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b3b_0,,0,4,SA-23-Z,PASTAGEM,D1,-3.81729881,-44.3134819,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16738,0.5,3,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b6e_0,Treinamento,1,1,SA-23-Z,PASTAGEM,D1,-2.53693004,-44.1205238,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16829,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b6f_0,,0,4,SA-23-Z,PASTAGEM,D1,-3.42653167,-44.4522716,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16831,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b72_0,,0,4,SA-23-Z,PASTAGEM,D1,-3.46264394,-44.2811426,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16836,1,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b79_0,,0,1,SA-23-Z,PASTAGEM,D1,-2.60026127,-44.3064751,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16847,0.5,24,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
